Date,Price,Open,High,Low,Change %
2020-08-12,6937.44,6937.44,6937.44,6937.44,1.41
2020-08-13,6924.96,6924.96,6924.96,6924.96,-0.18
2020-08-14,6924.28,6924.28,6924.28,6924.28,-0.01
2020-08-17,6943.22,6943.22,6943.22,6943.22,0.27
2020-08-18,6960.3,6960.3,6960.3,6960.3,0.25
2020-08-19,6930.8,6930.8,6930.8,6930.8,-0.42
2020-08-20,6952.92,6952.92,6952.92,6952.92,0.32
2020-08-21,6977.27,6977.27,6977.27,6977.27,0.35
2020-08-24,7048.17,7048.17,7048.17,7048.17,1.02
2020-08-25,7073.6,7073.6,7073.6,7073.6,0.36
2020-08-26,7145.77,7145.77,7145.77,7145.77,1.02
2020-08-27,7158.18,7158.18,7158.18,7158.18,0.17
2020-08-28,7207.1,7207.1,7207.1,7207.1,0.68
2020-08-31,7192.11,7192.11,7192.11,7192.11,-0.21
2020-09-01,7246.37,7246.37,7246.37,7246.37,0.75
2020-09-02,7358.48,7358.48,7358.48,7358.48,1.55
2020-09-03,7101.38,7101.38,7101.38,7101.38,-3.49
2020-09-04,7043.62,7043.62,7043.62,7043.62,-0.81
2020-09-08,6848.42,6848.42,6848.42,6848.42,-2.77
2020-09-09,6986.76,6986.76,6986.76,6986.76,2.02
2020-09-10,6864.23,6864.23,6864.23,6864.23,-1.75
2020-09-11,6868.22,6868.22,6868.22,6868.22,0.06
2020-09-14,6957.91,6957.91,6957.91,6957.91,1.31
2020-09-15,6994.33,6994.33,6994.33,6994.33,0.52
2020-09-16,6962.29,6962.29,6962.29,6962.29,-0.46
2020-09-17,6903.82,6903.82,6903.82,6903.82,-0.84
2020-09-18,6826.72,6826.72,6826.72,6826.72,-1.12
2020-09-21,6748.08,6748.08,6748.08,6748.08,-1.15
2020-09-22,6819.08,6819.08,6819.08,6819.08,1.05
2020-09-23,6657.82,6657.82,6657.82,6657.82,-2.36
2020-09-24,6678.04,6678.04,6678.04,6678.04,0.3
2020-09-25,6784.95,6784.95,6784.95,6784.95,1.6
2020-09-28,6894.27,6894.27,6894.27,6894.27,1.61
2020-09-29,6861.96,6861.96,6861.96,6861.96,-0.47
2020-09-30,6918.83,6918.83,6918.83,6918.83,0.83
2020-10-01,6956.2,6956.2,6956.2,6956.2,0.54
2020-10-02,6889.65,6889.65,6889.65,6889.65,-0.96
2020-10-05,7014.23,7014.23,7014.23,7014.23,1.81
2020-10-06,6916.4,6916.4,6916.4,6916.4,-1.39
2020-10-07,7036.91,7036.91,7036.91,7036.91,1.74
2020-10-08,7095.4,7095.4,7095.4,7095.4,0.83
2020-10-09,7157.92,7157.92,7157.92,7157.92,0.88
2020-10-12,7275.43,7275.43,7275.43,7275.43,1.64
2020-10-13,7229.55,7229.55,7229.55,7229.55,-0.63
2020-10-14,7182.38,7182.38,7182.38,7182.38,-0.65
2020-10-15,7171.61,7171.61,7171.61,7171.61,-0.15
2020-10-16,7172.7,7172.7,7172.7,7172.7,0.02
2020-10-19,7055.58,7055.58,7055.58,7055.58,-1.63
2020-10-20,7089.06,7089.06,7089.06,7089.06,0.47
2020-10-21,7073.65,7073.65,7073.65,7073.65,-0.22
2020-10-22,7111.17,7111.17,7111.17,7111.17,0.53
2020-10-23,7135.81,7135.81,7135.81,7135.81,0.35
2020-10-26,7003.21,7003.21,7003.21,7003.21,-1.86
2020-10-27,6982.14,6982.14,6982.14,6982.14,-0.3
2020-10-28,6735.75,6735.75,6735.75,6735.75,-3.53
2020-10-29,6816.79,6816.79,6816.79,6816.79,1.2
2020-10-30,6734.84,6734.84,6734.84,6734.84,-1.2
2020-11-02,6817.89,6817.89,6817.89,6817.89,1.23
2020-11-03,6939.3,6939.3,6939.3,6939.3,1.78
2020-11-04,7092.3,7092.3,7092.3,7092.3,2.2
2020-11-05,7231.67,7231.67,7231.67,7231.67,1.97
2020-11-06,7230.51,7230.51,7230.51,7230.51,-0.02
2020-11-09,7315.77,7315.77,7315.77,7315.77,1.18
2020-11-10,7306.75,7306.75,7306.75,7306.75,-0.12
2020-11-11,7362.65,7362.65,7362.65,7362.65,0.77
2020-11-12,7290.69,7290.69,7290.69,7290.69,-0.98
2020-11-13,7390.61,7390.61,7390.61,7390.61,1.37
2020-11-16,7476.79,7476.79,7476.79,7476.79,1.17
2020-11-17,7442.04,7442.04,7442.04,7442.04,-0.46
2020-11-18,7357.34,7357.34,7357.34,7357.34,-1.14
2020-11-19,7386.86,7386.86,7386.86,7386.86,0.4
2020-11-20,7336.76,7336.76,7336.76,7336.76,-0.68
2020-11-23,7378.94,7378.94,7378.94,7378.94,0.57
2020-11-24,7498.29,7498.29,7498.29,7498.29,1.62
2020-11-25,7486.68,7486.68,7486.68,7486.68,-0.15
2020-11-27,7505.38,7505.38,7505.38,7505.38,0.25
2020-11-30,7472.06,7472.06,7472.06,7472.06,-0.44
2020-12-01,7556.52,7556.52,7556.52,7556.52,1.13
2020-12-02,7570.76,7570.76,7570.76,7570.76,0.19
2020-12-03,7567.44,7567.44,7567.44,7567.44,-0.04
2020-12-04,7634.77,7634.77,7634.77,7634.77,0.89
2020-12-07,7620,7620,7620,7620,-0.19
2020-12-08,7641.43,7641.43,7641.43,7641.43,0.28
2020-12-09,7581.06,7581.06,7581.06,7581.06,-0.79
2020-12-10,7571.87,7571.87,7571.87,7571.87,-0.12
2020-12-11,7562.46,7562.46,7562.46,7562.46,-0.12
2020-12-14,7530.87,7530.87,7530.87,7530.87,-0.42
2020-12-15,7628.28,7628.28,7628.28,7628.28,1.29
2020-12-16,7641.82,7641.82,7641.82,7641.82,0.18
2020-12-17,7686.18,7686.18,7686.18,7686.18,0.58
2020-12-18,7659.75,7659.75,7659.75,7659.75,-0.34
2020-12-21,7630.07,7630.07,7630.07,7630.07,-0.39
2020-12-22,7614.83,7614.83,7614.83,7614.83,-0.2
2020-12-23,7620.63,7620.63,7620.63,7620.63,0.08
2020-12-24,7648.39,7648.39,7648.39,7648.39,0.36
2020-12-28,7715.1,7715.1,7715.1,7715.1,0.87
2020-12-29,7697.93,7697.93,7697.93,7697.93,-0.22
2020-12-30,7709.1,7709.1,7709.1,7709.1,0.15
2020-12-31,7759.35,7759.35,7759.35,7759.35,0.65
2021-01-04,7645.27,7645.27,7645.27,7645.27,-1.47
2021-01-05,7700.34,7700.34,7700.34,7700.34,0.72
2021-01-06,7744.43,7744.43,7744.43,7744.43,0.57
2021-01-07,7861.1,7861.1,7861.1,7861.1,1.51
2021-01-08,7905.28,7905.28,7905.28,7905.28,0.56
2021-01-11,7853.45,7853.45,7853.45,7853.45,-0.66
2021-01-12,7856.73,7856.73,7856.73,7856.73,0.04
2021-01-13,7874.75,7874.75,7874.75,7874.75,0.23
2021-01-14,7846.1,7846.1,7846.1,7846.1,-0.36
2021-01-15,7789.79,7789.79,7789.79,7789.79,-0.72
2021-01-19,7853.47,7853.47,7853.47,7853.47,0.82
2021-01-20,7962.92,7962.92,7962.92,7962.92,1.39
2021-01-21,7966.11,7966.11,7966.11,7966.11,0.04
2021-01-22,7942.2,7942.2,7942.2,7942.2,-0.3
2021-01-25,7970.92,7970.92,7970.92,7970.92,0.36
2021-01-26,7959.1,7959.1,7959.1,7959.1,-0.15
2021-01-27,7754.74,7754.74,7754.74,7754.74,-2.57
2021-01-28,7831.22,7831.22,7831.22,7831.22,0.99
2021-01-29,7681.01,7681.01,7681.01,7681.01,-1.92
2021-02-01,7804.31,7804.31,7804.31,7804.31,1.61
2021-02-02,7912.87,7912.87,7912.87,7912.87,1.39
2021-02-03,7920.85,7920.85,7920.85,7920.85,0.1
2021-02-04,8007.62,8007.62,8007.62,8007.62,1.1
2021-02-05,8039.67,8039.67,8039.67,8039.67,0.4
2021-02-08,8099.33,8099.33,8099.33,8099.33,0.74
2021-02-09,8091.7,8091.7,8091.7,8091.7,-0.09
2021-02-10,8089.11,8089.11,8089.11,8089.11,-0.03
2021-02-11,8104.19,8104.19,8104.19,8104.19,0.19
2021-02-12,8142.79,8142.79,8142.79,8142.79,0.48
2021-02-16,8139.16,8139.16,8139.16,8139.16,-0.04
2021-02-17,8137.88,8137.88,8137.88,8137.88,-0.02
2021-02-18,8102.24,8102.24,8102.24,8102.24,-0.44
2021-02-19,8087.68,8087.68,8087.68,8087.68,-0.18
2021-02-22,8025.81,8025.81,8025.81,8025.81,-0.76
2021-02-23,8036.06,8036.06,8036.06,8036.06,0.13
2021-02-24,8127.38,8127.38,8127.38,8127.38,1.14
2021-02-25,7929.56,7929.56,7929.56,7929.56,-2.43
2021-02-26,7892.81,7892.81,7892.81,7892.81,-0.46
2021-03-01,8080.78,8080.78,8080.78,8080.78,2.38
2021-03-02,8015.54,8015.54,8015.54,8015.54,-0.81
2021-03-03,7911.21,7911.21,7911.21,7911.21,-1.3
2021-03-04,7806.45,7806.45,7806.45,7806.45,-1.32
2021-03-05,7958.98,7958.98,7958.98,7958.98,1.95
2021-03-08,7916.41,7916.41,7916.41,7916.41,-0.53
2021-03-09,8029.2,8029.2,8029.2,8029.2,1.42
2021-03-10,8078.05,8078.05,8078.05,8078.05,0.61
2021-03-11,8162.58,8162.58,8162.58,8162.58,1.05
2021-03-12,8172.9,8172.9,8172.9,8172.9,0.13
2021-03-15,8226.32,8226.32,8226.32,8226.32,0.65
2021-03-16,8213.63,8213.63,8213.63,8213.63,-0.15
2021-03-17,8237.35,8237.35,8237.35,8237.35,0.29
2021-03-18,8116.17,8116.17,8116.17,8116.17,-1.47
2021-03-19,8112.13,8112.13,8112.13,8112.13,-0.05
2021-03-22,8169.14,8169.14,8169.14,8169.14,0.7
2021-03-23,8106.83,8106.83,8106.83,8106.83,-0.76
2021-03-24,8063,8063,8063,8063,-0.54
2021-03-25,8105.51,8105.51,8105.51,8105.51,0.53
2021-03-26,8240.38,8240.38,8240.38,8240.38,1.66
2021-03-29,8233.25,8233.25,8233.25,8233.25,-0.09
2021-03-30,8208.1,8208.1,8208.1,8208.1,-0.31
2021-03-31,8238.48,8238.48,8238.48,8238.48,0.37
2021-04-01,8335.91,8335.91,8335.91,8335.91,1.18
2021-04-05,8457.4,8457.4,8457.4,8457.4,1.46
2021-04-06,8449.54,8449.54,8449.54,8449.54,-0.09
2021-04-07,8462.17,8462.17,8462.17,8462.17,0.15
2021-04-08,8499.85,8499.85,8499.85,8499.85,0.45
2021-04-09,8565.57,8565.57,8565.57,8565.57,0.77
2021-04-12,8564.03,8564.03,8564.03,8564.03,-0.02
2021-04-13,8592.25,8592.25,8592.25,8592.25,0.33
2021-04-14,8558.16,8558.16,8558.16,8558.16,-0.4
2021-04-15,8653.29,8653.29,8653.29,8653.29,1.11
2021-04-16,8684.51,8684.51,8684.51,8684.51,0.36
2021-04-19,8638.42,8638.42,8638.42,8638.42,-0.53
2021-04-20,8579.95,8579.95,8579.95,8579.95,-0.68
2021-04-21,8659.8,8659.8,8659.8,8659.8,0.93
2021-04-22,8580.73,8580.73,8580.73,8580.73,-0.91
2021-04-23,8674.8,8674.8,8674.8,8674.8,1.1
2021-04-26,8690.26,8690.26,8690.26,8690.26,0.18
2021-04-27,8688.45,8688.45,8688.45,8688.45,-0.02
2021-04-28,8681.17,8681.17,8681.17,8681.17,-0.08
2021-04-29,8740.35,8740.35,8740.35,8740.35,0.68
2021-04-30,8678.16,8678.16,8678.16,8678.16,-0.71
2021-05-03,8702.03,8702.03,8702.03,8702.03,0.28
2021-05-04,8643.91,8643.91,8643.91,8643.91,-0.67
2021-05-05,8650.04,8650.04,8650.04,8650.04,0.07
2021-05-06,8722.04,8722.04,8722.04,8722.04,0.83
2021-05-07,8787.82,8787.82,8787.82,8787.82,0.75
2021-05-10,8696.29,8696.29,8696.29,8696.29,-1.04
2021-05-11,8620.98,8620.98,8620.98,8620.98,-0.87
2021-05-12,8437.24,8437.24,8437.24,8437.24,-2.13
2021-05-13,8541.39,8541.39,8541.39,8541.39,1.23
2021-05-14,8669.49,8669.49,8669.49,8669.49,1.5
2021-05-17,8647.57,8647.57,8647.57,8647.57,-0.25
2021-05-18,8574.98,8574.98,8574.98,8574.98,-0.84
2021-05-19,8550.95,8550.95,8550.95,8550.95,-0.28
2021-05-20,8641.98,8641.98,8641.98,8641.98,1.06
2021-05-21,8635.55,8635.55,8635.55,8635.55,-0.07
2021-05-24,8722,8722,8722,8722,1
2021-05-25,8703.59,8703.59,8703.59,8703.59,-0.21
2021-05-26,8720.04,8720.04,8720.04,8720.04,0.19
2021-05-27,8730.97,8730.97,8730.97,8730.97,0.13
2021-05-28,8738.77,8738.77,8738.77,8738.77,0.09
2021-06-01,8734.74,8734.74,8734.74,8734.74,-0.05
2021-06-02,8748.3,8748.3,8748.3,8748.3,0.16
2021-06-03,8717.97,8717.97,8717.97,8717.97,-0.35
2021-06-04,8795.08,8795.08,8795.08,8795.08,0.88
2021-06-07,8788.28,8788.28,8788.28,8788.28,-0.08
2021-06-08,8790,8790,8790,8790,0.02
2021-06-09,8774.31,8774.31,8774.31,8774.31,-0.18
2021-06-10,8815.56,8815.56,8815.56,8815.56,0.47
2021-06-11,8832.94,8832.94,8832.94,8832.94,0.2
2021-06-14,8851.17,8851.17,8851.17,8851.17,0.21
2021-06-15,8833.68,8833.68,8833.68,8833.68,-0.2
2021-06-16,8786.18,8786.18,8786.18,8786.18,-0.54
2021-06-17,8782.58,8782.58,8782.58,8782.58,-0.04
2021-06-18,8667.76,8667.76,8667.76,8667.76,-1.31
2021-06-21,8789.52,8789.52,8789.52,8789.52,1.4
2021-06-22,8834.56,8834.56,8834.56,8834.56,0.51
2021-06-23,8825.01,8825.01,8825.01,8825.01,-0.11
2021-06-24,8877.06,8877.06,8877.06,8877.06,0.59
2021-06-25,8906.79,8906.79,8906.79,8906.79,0.33
2021-06-28,8927.4,8927.4,8927.4,8927.4,0.23
2021-06-29,8930.67,8930.67,8930.67,8930.67,0.04
2021-06-30,8942.78,8942.78,8942.78,8942.78,0.14
2021-07-01,8990.08,8990.08,8990.08,8990.08,0.53
2021-07-02,9058.66,9058.66,9058.66,9058.66,0.76
2021-07-06,9040.76,9040.76,9040.76,9040.76,-0.2
2021-07-07,9071.14,9071.14,9071.14,9071.14,0.34
2021-07-08,8995.26,8995.26,8995.26,8995.26,-0.84
2021-07-09,9096.84,9096.84,9096.84,9096.84,1.13
2021-07-12,9128.22,9128.22,9128.22,9128.22,0.34
2021-07-13,9096.15,9096.15,9096.15,9096.15,-0.35
2021-07-14,9107.85,9107.85,9107.85,9107.85,0.13
2021-07-15,9078.33,9078.33,9078.33,9078.33,-0.32
2021-07-16,9009.89,9009.89,9009.89,9009.89,-0.75
2021-07-19,8867.07,8867.07,8867.07,8867.07,-1.59
2021-07-20,9001.77,9001.77,9001.77,9001.77,1.52
2021-07-21,9075.97,9075.97,9075.97,9075.97,0.82
2021-07-22,9094.95,9094.95,9094.95,9094.95,0.21
2021-07-23,9187.64,9187.64,9187.64,9187.64,1.02
2021-07-26,9209.63,9209.63,9209.63,9209.63,0.24
2021-07-27,9166.27,9166.27,9166.27,9166.27,-0.47
2021-07-28,9164.62,9164.62,9164.62,9164.62,-0.02
2021-07-29,9204.25,9204.25,9204.25,9204.25,0.43
2021-07-30,9155.21,9155.21,9155.21,9155.21,-0.53
2021-08-02,9138.36,9138.36,9138.36,9138.36,-0.18
2021-08-03,9213.35,9213.35,9213.35,9213.35,0.82
2021-08-04,9170.76,9170.76,9170.76,9170.76,-0.46
2021-08-05,9226.49,9226.49,9226.49,9226.49,0.61
2021-08-06,9243.03,9243.03,9243.03,9243.03,0.18
2021-08-09,9235.05,9235.05,9235.05,9235.05,-0.09
2021-08-10,9244.22,9244.22,9244.22,9244.22,0.1
2021-08-11,9267.4,9267.4,9267.4,9267.4,0.25
2021-08-12,9297.2,9297.2,9297.2,9297.2,0.32
2021-08-13,9312.51,9312.51,9312.51,9312.51,0.16
2021-08-16,9337.18,9337.18,9337.18,9337.18,0.26
2021-08-17,9271.83,9271.83,9271.83,9271.83,-0.7
2021-08-18,9173.93,9173.93,9173.93,9173.93,-1.06
2021-08-19,9186.07,9186.07,9186.07,9186.07,0.13
2021-08-20,9261.31,9261.31,9261.31,9261.31,0.82
2021-08-23,9341.09,9341.09,9341.09,9341.09,0.86
2021-08-24,9355.11,9355.11,9355.11,9355.11,0.15
2021-08-25,9376,9376,9376,9376,0.22
2021-08-26,9321.74,9321.74,9321.74,9321.74,-0.58
2021-08-27,9404.15,9404.15,9404.15,9404.15,0.88
2021-08-30,9445.24,9445.24,9445.24,9445.24,0.44
2021-08-31,9433.58,9433.58,9433.58,9433.58,-0.12
2021-09-01,9437.15,9437.15,9437.15,9437.15,0.04
2021-09-02,9465.47,9465.47,9465.47,9465.47,0.3
2021-09-03,9462.54,9462.54,9462.54,9462.54,-0.03
2021-09-07,9430.68,9430.68,9430.68,9430.68,-0.34
2021-09-08,9418.57,9418.57,9418.57,9418.57,-0.13
2021-09-09,9375.99,9375.99,9375.99,9375.99,-0.45
2021-09-10,9304.03,9304.03,9304.03,9304.03,-0.77
2021-09-13,9325.29,9325.29,9325.29,9325.29,0.23
2021-09-14,9273.99,9273.99,9273.99,9273.99,-0.55
2021-09-15,9352.83,9352.83,9352.83,9352.83,0.85
2021-09-16,9338.61,9338.61,9338.61,9338.61,-0.15
2021-09-17,9253.57,9253.57,9253.57,9253.57,-0.91
2021-09-20,9096.52,9096.52,9096.52,9096.52,-1.7
2021-09-21,9089.55,9089.55,9089.55,9089.55,-0.08
2021-09-22,9176.08,9176.08,9176.08,9176.08,0.95
2021-09-23,9287.8,9287.8,9287.8,9287.8,1.22
2021-09-24,9301.49,9301.49,9301.49,9301.49,0.15
2021-09-27,9275.87,9275.87,9275.87,9275.87,-0.28
2021-09-28,9087.46,9087.46,9087.46,9087.46,-2.03
2021-09-29,9102.62,9102.62,9102.62,9102.62,0.17
2021-09-30,8994.83,8994.83,8994.83,8994.83,-1.18
2021-10-01,9098.25,9098.25,9098.25,9098.25,1.15
2021-10-04,8980.64,8980.64,8980.64,8980.64,-1.29
2021-10-05,9076.19,9076.19,9076.19,9076.19,1.06
2021-10-06,9113.46,9113.46,9113.46,9113.46,0.41
2021-10-07,9191.19,9191.19,9191.19,9191.19,0.85
2021-10-08,9173.74,9173.74,9173.74,9173.74,-0.19
2021-10-11,9110.76,9110.76,9110.76,9110.76,-0.69
2021-10-12,9088.73,9088.73,9088.73,9088.73,-0.24
2021-10-13,9116.39,9116.39,9116.39,9116.39,0.3
2021-10-14,9272.97,9272.97,9272.97,9272.97,1.72
2021-10-15,9342.15,9342.15,9342.15,9342.15,0.75
2021-10-18,9373.68,9373.68,9373.68,9373.68,0.34
2021-10-19,9443.12,9443.12,9443.12,9443.12,0.74
2021-10-20,9477.82,9477.82,9477.82,9477.82,0.37
2021-10-21,9506.91,9506.91,9506.91,9506.91,0.31
2021-10-22,9496.86,9496.86,9496.86,9496.86,-0.11
2021-10-25,9541.99,9541.99,9541.99,9541.99,0.48
2021-10-26,9559.39,9559.39,9559.39,9559.39,0.18
2021-10-27,9511.27,9511.27,9511.27,9511.27,-0.5
2021-10-28,9605.23,9605.23,9605.23,9605.23,0.99
2021-10-29,9625.02,9625.02,9625.02,9625.02,0.21
2021-11-01,9642.45,9642.45,9642.45,9642.45,0.18
2021-11-02,9677.95,9677.95,9677.95,9677.95,0.37
2021-11-03,9740.47,9740.47,9740.47,9740.47,0.65
2021-11-04,9782.48,9782.48,9782.48,9782.48,0.43
2021-11-05,9819.98,9819.98,9819.98,9819.98,0.38
2021-11-08,9828.81,9828.81,9828.81,9828.81,0.09
2021-11-09,9795.12,9795.12,9795.12,9795.12,-0.34
2021-11-10,9716.72,9716.72,9716.72,9716.72,-0.8
2021-11-11,9722.08,9722.08,9722.08,9722.08,0.06
2021-11-12,9793.22,9793.22,9793.22,9793.22,0.73
2021-11-15,9793.53,9793.53,9793.53,9793.53,0
2021-11-16,9831.91,9831.91,9831.91,9831.91,0.39
2021-11-17,9808.27,9808.27,9808.27,9808.27,-0.24
2021-11-18,9842.35,9842.35,9842.35,9842.35,0.35
2021-11-19,9828.8,9828.8,9828.8,9828.8,-0.14
2021-11-22,9798.29,9798.29,9798.29,9798.29,-0.31
2021-11-23,9814.65,9814.65,9814.65,9814.65,0.17
2021-11-24,9837.6,9837.6,9837.6,9837.6,0.23
2021-11-26,9614.25,9614.25,9614.25,9614.25,-2.27
2021-11-29,9741.78,9741.78,9741.78,9741.78,1.33
2021-11-30,9558.33,9558.33,9558.33,9558.33,-1.88
2021-12-01,9446.21,9446.21,9446.21,9446.21,-1.17
2021-12-02,9581.79,9581.79,9581.79,9581.79,1.44
2021-12-03,9501.28,9501.28,9501.28,9501.28,-0.84
2021-12-06,9613.02,9613.02,9613.02,9613.02,1.18
2021-12-07,9812.2,9812.2,9812.2,9812.2,2.07
2021-12-08,9842.68,9842.68,9842.68,9842.68,0.31
2021-12-09,9773.19,9773.19,9773.19,9773.19,-0.71
2021-12-10,9866.62,9866.62,9866.62,9866.62,0.96
2021-12-13,9776.69,9776.69,9776.69,9776.69,-0.91
2021-12-14,9705.06,9705.06,9705.06,9705.06,-0.73
2021-12-15,9863.92,9863.92,9863.92,9863.92,1.64
2021-12-16,9778.09,9778.09,9778.09,9778.09,-0.87
2021-12-17,9678.04,9678.04,9678.04,9678.04,-1.02
2021-12-20,9567.91,9567.91,9567.91,9567.91,-1.14
2021-12-21,9738.73,9738.73,9738.73,9738.73,1.79
2021-12-22,9838.9,9838.9,9838.9,9838.9,1.03
2021-12-23,9900.3,9900.3,9900.3,9900.3,0.62
2021-12-27,10037.67,10037.67,10037.67,10037.67,1.39
2021-12-28,10027.53,10027.53,10027.53,10027.53,-0.1
2021-12-29,10041.61,10041.61,10041.61,10041.61,0.14
2021-12-30,10012.51,10012.51,10012.51,10012.51,-0.29
2021-12-31,9986.7,9986.7,9986.7,9986.7,-0.26
2022-01-03,10050.41,10050.41,10050.41,10050.41,0.64
2022-01-04,10044.75,10044.75,10044.75,10044.75,-0.06
2022-01-05,9850.7,9850.7,9850.7,9850.7,-1.93
2022-01-06,9841.92,9841.92,9841.92,9841.92,-0.09
2022-01-07,9803.84,9803.84,9803.84,9803.84,-0.39
2022-01-10,9789.72,9789.72,9789.72,9789.72,-0.14
2022-01-11,9879.39,9879.39,9879.39,9879.39,0.92
2022-01-12,9907.38,9907.38,9907.38,9907.38,0.28
2022-01-13,9767.35,9767.35,9767.35,9767.35,-1.41
2022-01-14,9775.53,9775.53,9775.53,9775.53,0.08
2022-01-18,9595.93,9595.93,9595.93,9595.93,-1.84
2022-01-19,9503.14,9503.14,9503.14,9503.14,-0.97
2022-01-20,9398.96,9398.96,9398.96,9398.96,-1.1
2022-01-21,9221.28,9221.28,9221.28,9221.28,-1.89
2022-01-24,9246.84,9246.84,9246.84,9246.84,0.28
2022-01-25,9134.33,9134.33,9134.33,9134.33,-1.22
2022-01-26,9120.75,9120.75,9120.75,9120.75,-0.15
2022-01-27,9072.24,9072.24,9072.24,9072.24,-0.53
2022-01-28,9294.21,9294.21,9294.21,9294.21,2.45
2022-01-31,9469.92,9469.92,9469.92,9469.92,1.89
2022-02-01,9534.96,9534.96,9534.96,9534.96,0.69
2022-02-02,9624.89,9624.89,9624.89,9624.89,0.94
2022-02-03,9390.58,9390.58,9390.58,9390.58,-2.43
2022-02-04,9440.58,9440.58,9440.58,9440.58,0.53
2022-02-07,9405.84,9405.84,9405.84,9405.84,-0.37
2022-02-08,9484.95,9484.95,9484.95,9484.95,0.84
2022-02-09,9623.84,9623.84,9623.84,9623.84,1.46
2022-02-10,9450.72,9450.72,9450.72,9450.72,-1.8
2022-02-11,9271.8,9271.8,9271.8,9271.8,-1.89
2022-02-14,9236.86,9236.86,9236.86,9236.86,-0.38
2022-02-15,9383.57,9383.57,9383.57,9383.57,1.59
2022-02-16,9393.09,9393.09,9393.09,9393.09,0.1
2022-02-17,9195.35,9195.35,9195.35,9195.35,-2.11
2022-02-18,9130.81,9130.81,9130.81,9130.81,-0.7
2022-02-22,9038.32,9038.32,9038.32,9038.32,-1.01
2022-02-23,8871.95,8871.95,8871.95,8871.95,-1.84
2022-02-24,9005.37,9005.37,9005.37,9005.37,1.5
2022-02-25,9207.85,9207.85,9207.85,9207.85,2.25
2022-02-28,9186.37,9186.37,9186.37,9186.37,-0.23
2022-03-01,9044.47,9044.47,9044.47,9044.47,-1.54
2022-03-02,9213.39,9213.39,9213.39,9213.39,1.87
2022-03-03,9166.13,9166.13,9166.13,9166.13,-0.51
2022-03-04,9094.04,9094.04,9094.04,9094.04,-0.79
2022-03-07,8825.72,8825.72,8825.72,8825.72,-2.95
2022-03-08,8762.11,8762.11,8762.11,8762.11,-0.72
2022-03-09,8988.65,8988.65,8988.65,8988.65,2.59
2022-03-10,8950.9,8950.9,8950.9,8950.9,-0.42
2022-03-11,8835.4,8835.4,8835.4,8835.4,-1.29
2022-03-14,8771.75,8771.75,8771.75,8771.75,-0.72
2022-03-15,8959.74,8959.74,8959.74,8959.74,2.14
2022-03-16,9160.51,9160.51,9160.51,9160.51,2.24
2022-03-17,9274.17,9274.17,9274.17,9274.17,1.24
2022-03-18,9382.43,9382.43,9382.43,9382.43,1.17
2022-03-21,9378.84,9378.84,9378.84,9378.84,-0.04
2022-03-22,9484.86,9484.86,9484.86,9484.86,1.13
2022-03-23,9368.98,9368.98,9368.98,9368.98,-1.22
2022-03-24,9504.19,9504.19,9504.19,9504.19,1.44
2022-03-25,9552.4,9552.4,9552.4,9552.4,0.51
2022-03-28,9620.66,9620.66,9620.66,9620.66,0.71
2022-03-29,9738.6,9738.6,9738.6,9738.6,1.23
2022-03-30,9678.3,9678.3,9678.3,9678.3,-0.62
2022-03-31,9527.46,9527.46,9527.46,9527.46,-1.56
2022-04-01,9559.95,9559.95,9559.95,9559.95,0.34
2022-04-04,9637.37,9637.37,9637.37,9637.37,0.81
2022-04-05,9517.94,9517.94,9517.94,9517.94,-1.24
2022-04-06,9425.49,9425.49,9425.49,9425.49,-0.97
2022-04-07,9466.76,9466.76,9466.76,9466.76,0.44
2022-04-08,9441.84,9441.84,9441.84,9441.84,-0.26
2022-04-11,9282.48,9282.48,9282.48,9282.48,-1.69
2022-04-12,9251.07,9251.07,9251.07,9251.07,-0.34
2022-04-13,9356.21,9356.21,9356.21,9356.21,1.14
2022-04-14,9242.58,9242.58,9242.58,9242.58,-1.21
2022-04-18,9240.69,9240.69,9240.69,9240.69,-0.02
2022-04-19,9389.21,9389.21,9389.21,9389.21,1.61
2022-04-20,9383.54,9383.54,9383.54,9383.54,-0.06
2022-04-21,9245.86,9245.86,9245.86,9245.86,-1.47
2022-04-22,8989.51,8989.51,8989.51,8989.51,-2.77
2022-04-25,9040.86,9040.86,9040.86,9040.86,0.57
2022-04-26,8786.47,8786.47,8786.47,8786.47,-2.81
2022-04-27,8805,8805,8805,8805,0.21
2022-04-28,9023.42,9023.42,9023.42,9023.42,2.48
2022-04-29,8696.65,8696.65,8696.65,8696.65,-3.62
2022-05-02,8746.05,8746.05,8746.05,8746.05,0.57
2022-05-03,8788.36,8788.36,8788.36,8788.36,0.48
2022-05-04,9050.9,9050.9,9050.9,9050.9,2.99
2022-05-05,8729.21,8729.21,8729.21,8729.21,-3.55
2022-05-06,8680.97,8680.97,8680.97,8680.97,-0.55
2022-05-09,8403.5,8403.5,8403.5,8403.5,-3.2
2022-05-10,8424.2,8424.2,8424.2,8424.2,0.25
2022-05-11,8285.82,8285.82,8285.82,8285.82,-1.64
2022-05-12,8278.04,8278.04,8278.04,8278.04,-0.09
2022-05-13,8476.57,8476.57,8476.57,8476.57,2.4
2022-05-16,8443.55,8443.55,8443.55,8443.55,-0.39
2022-05-17,8614.31,8614.31,8614.31,8614.31,2.02
2022-05-18,8268.32,8268.32,8268.32,8268.32,-4.02
